output_area,lsoa,iomd_rank,iomd_decile
D091890142142,D09189,88,3
D091890143143,D09189,88,3
D091890145145,D09189,88,3
D091890148148,D09189,88,3
D091890149149,D09189,88,3
D091890152152,D09189,88,3
D091890154154,D09189,88,3
D091890155155,D09189,88,3
D091890157157,D09189,88,3
D091890159159,D09189,88,3
D091890160160,D09189,88,3
D091895166113,D09189,88,3
D091895166161,D09189,88,3
D091895169129,D09189,88,3
D091895169146,D09189,88,3
D091895170126,D09189,88,3
D091895170133,D09189,88,3
D091895170137,D09189,88,3
D091895173150,D09189,88,3
D091895173162,D09189,88,3
D091895173165,D09189,88,3
D091899451451,D09189,88,3
D091899452452,D09189,88,3
D091900115115,D09190,54,2
D091900130130,D09190,54,2
D091900138138,D09190,54,2
D091900139139,D09190,54,2
D091900140140,D09190,54,2
D091900141141,D09190,54,2
D091900142142,D09190,54,2
D091900144144,D09190,54,2
D091900148148,D09190,54,2
D091900157157,D09190,54,2
D091900158158,D09190,54,2
D091900159159,D09190,54,2
D091905174111,D09190,54,2
D091905174129,D09190,54,2
D091905174133,D09190,54,2
D091905174149,D09190,54,2
D091905174151,D09190,54,2
D091905175114,D09190,54,2
D091905175118,D09190,54,2
D091905176113,D09190,54,2
D091905176126,D09190,54,2
D091905176136,D09190,54,2
D091905176153,D09190,54,2
D091905177120,D09190,54,2
D091905177121,D09190,54,2
D091905177131,D09190,54,2
D091905177135,D09190,54,2
D091905178117,D09190,54,2
D091905178145,D09190,54,2
D091905179132,D09190,54,2
D091905179152,D09190,54,2
D091905180143,D09190,54,2
D091905180154,D09190,54,2
D091905180160,D09190,54,2
D092610000000,D09261,63,2
D092620000000,D09262,144,4
D092630000000,D09263,183,5
D092710111111,D09271,157,4
D092710113113,D09271,157,4
D092710116116,D09271,157,4
D092710119119,D09271,157,4
D092710122122,D09271,157,4
D092710125125,D09271,157,4
D092710127127,D09271,157,4
D092710128128,D09271,157,4
D092710132132,D09271,157,4
D092710138138,D09271,157,4
D092710140140,D09271,157,4
D092710141141,D09271,157,4
D092710146146,D09271,157,4
D092710151151,D09271,157,4
D092710153153,D09271,157,4
D092715202123,D09271,157,4
D092715202126,D09271,157,4
D092715202130,D09271,157,4
D092715202148,D09271,157,4
D092715204139,D09271,157,4
D092715204143,D09271,157,4
D092715204152,D09271,157,4
D092715205118,D09271,157,4
D092715205135,D09271,157,4
D092715206114,D09271,157,4
D092715206149,D09271,157,4
D092720118118,D09272,268,7
D092720120120,D09272,268,7
D092720121121,D09272,268,7
D092720122122,D09272,268,7
D092720127127,D09272,268,7
D092720129129,D09272,268,7
D092720134134,D09272,268,7
D092720136136,D09272,268,7
D092720140140,D09272,268,7
D092720141141,D09272,268,7
D092720142142,D09272,268,7
D092720143143,D09272,268,7
D092720146146,D09272,268,7
D092720149149,D09272,268,7
D092720151151,D09272,268,7
D092725211116,D09272,268,7
D092725211128,D09272,268,7
D092725211145,D09272,268,7
D092725211147,D09272,268,7
D092725212126,D09272,268,7
D092725212139,D09272,268,7
D092725213150,D09272,268,7
D092725213152,D09272,268,7
D092725214119,D09272,268,7
D092725214138,D09272,268,7
D092729451451,D09272,268,7
D092729452452,D09272,268,7
D092729453453,D09272,268,7
D092729454454,D09272,268,7
D092729455455,D09272,268,7
D092729456456,D09272,268,7
D092729457457,D09272,268,7
D092729458458,D09272,268,7
D092729459459,D09272,268,7
D092729460460,D09272,268,7
D092729461461,D09272,268,7
D092729462462,D09272,268,7
D092729463463,D09272,268,7
D092730111111,D09273,102,3
D092730116116,D09273,102,3
D092730137137,D09273,102,3
D092730147147,D09273,102,3
D092730152152,D09273,102,3
D092730159159,D09273,102,3
D092730164164,D09273,102,3
D092730165165,D09273,102,3
D092735215121,D09273,102,3
D092735215133,D09273,102,3
D092735216166,D09273,102,3
D092735216175,D09273,102,3
D092735217125,D09273,102,3
D092735217127,D09273,102,3
D092735217141,D09273,102,3
D092735218119,D09273,102,3
D092735218139,D09273,102,3
D092735218172,D09273,102,3
D092735218177,D09273,102,3
D092735218181,D09273,102,3
D092735219113,D09273,102,3
D092735219115,D09273,102,3
D092735219163,D09273,102,3
D092735219178,D09273,102,3
D092739451451,D09273,102,3
D092739452452,D09273,102,3
D092739453453,D09273,102,3
D092739454454,D09273,102,3
D092739455455,D09273,102,3
D092740111111,D09274,80,2
D092740113113,D09274,80,2
D092740120120,D09274,80,2
D092740121121,D09274,80,2
D092740124124,D09274,80,2
D092740126126,D09274,80,2
D092740128128,D09274,80,2
D092740134134,D09274,80,2
D092740141141,D09274,80,2
D092740146146,D09274,80,2
D092740153153,D09274,80,2
D092740156156,D09274,80,2
D092740172172,D09274,80,2
D092740176176,D09274,80,2
D092740182182,D09274,80,2
D092740184184,D09274,80,2
D092740185185,D09274,80,2
D092740194194,D09274,80,2
D092745220119,D09274,80,2
D092745220127,D09274,80,2
D092745221132,D09274,80,2
D092745221165,D09274,80,2
D092745221187,D09274,80,2
D092745222174,D09274,80,2
D092745222188,D09274,80,2
D092745222191,D09274,80,2
D092745223112,D09274,80,2
D092745223135,D09274,80,2
D092745223145,D09274,80,2
D092745223179,D09274,80,2
D092745226114,D09274,80,2
D092745226118,D09274,80,2
D092745227154,D09274,80,2
D092745227183,D09274,80,2
D092745227193,D09274,80,2
D092750111111,D09275,213,6
D092750114114,D09275,213,6
D092750116116,D09275,213,6
D092750118118,D09275,213,6
D092750119119,D09275,213,6
D092750120120,D09275,213,6
D092750121121,D09275,213,6
D092750122122,D09275,213,6
D092750124124,D09275,213,6
D092750125125,D09275,213,6
D092750126126,D09275,213,6
D092750127127,D09275,213,6
D092750128128,D09275,213,6
D092750130130,D09275,213,6
D092750131131,D09275,213,6
D092750133133,D09275,213,6
D092750134134,D09275,213,6
D092750135135,D09275,213,6
D092750137137,D09275,213,6
D092750138138,D09275,213,6
D092750141141,D09275,213,6
D092750144144,D09275,213,6
D092750145145,D09275,213,6
D092750146146,D09275,213,6
D092750148148,D09275,213,6
D092750149149,D09275,213,6
D092750150150,D09275,213,6
D092750151151,D09275,213,6
D092750153153,D09275,213,6
D092750154154,D09275,213,6
D092750156156,D09275,213,6
D092750159159,D09275,213,6
D092755229152,D09275,213,6
D092755229160,D09275,213,6
D092755232112,D09275,213,6
D092755232117,D09275,213,6
D092755234132,D09275,213,6
D092755234143,D09275,213,6
D092760113113,D09276,221,6
D092760115115,D09276,221,6
D092760116116,D09276,221,6
D092760117117,D09276,221,6
D092760118118,D09276,221,6
D092760120120,D09276,221,6
D092760121121,D09276,221,6
D092760122122,D09276,221,6
D092760126126,D09276,221,6
D092760127127,D09276,221,6
D092760128128,D09276,221,6
D092760129129,D09276,221,6
D092760130130,D09276,221,6
D092760134134,D09276,221,6
D092760135135,D09276,221,6
D092760138138,D09276,221,6
D092760139139,D09276,221,6
D092760143143,D09276,221,6
D092760144144,D09276,221,6
D092760148148,D09276,221,6
D092765238111,D09276,221,6
D092765238123,D09276,221,6
D092765238142,D09276,221,6
D092765238146,D09276,221,6
D092770111111,D09277,205,5
D092770114114,D09277,205,5
D092770116116,D09277,205,5
D092770117117,D09277,205,5
D092770121121,D09277,205,5
D092770124124,D09277,205,5
D092770126126,D09277,205,5
D092770127127,D09277,205,5
D092770128128,D09277,205,5
D092770134134,D09277,205,5
D092770138138,D09277,205,5
D092770139139,D09277,205,5
D092770142142,D09277,205,5
D092770144144,D09277,205,5
D092770145145,D09277,205,5
D092770149149,D09277,205,5
D092770151151,D09277,205,5
D092770152152,D09277,205,5
D092770153153,D09277,205,5
D092770154154,D09277,205,5
D092775239119,D09277,205,5
D092775239131,D09277,205,5
D092775239141,D09277,205,5
D092775240122,D09277,205,5
D092775240133,D09277,205,5
D092775241112,D09277,205,5
D092775241113,D09277,205,5
D092775243140,D09277,205,5
D092775243148,D09277,205,5
D092775244118,D09277,205,5
D092775244147,D09277,205,5
D092780118118,D09278,135,4
D092780121121,D09278,135,4
D092780123123,D09278,135,4
D092780129129,D09278,135,4
D092780141141,D09278,135,4
D092780143143,D09278,135,4
D092780144144,D09278,135,4
D092780146146,D09278,135,4
D092780148148,D09278,135,4
D092780167167,D09278,135,4
D092780170170,D09278,135,4
D092780178178,D09278,135,4
D092780184184,D09278,135,4
D092780190190,D09278,135,4
D092780197197,D09278,135,4
D092785246147,D09278,135,4
D092785246179,D09278,135,4
D092785246189,D09278,135,4
D092785248116,D09278,135,4
D092785248120,D09278,135,4
D092785248134,D09278,135,4
D092785248151,D09278,135,4
D092785249139,D09278,135,4
D092785249154,D09278,135,4
D092785249198,D09278,135,4
D092785250112,D09278,135,4
D092785250117,D09278,135,4
D092785250172,D09278,135,4
D092785250177,D09278,135,4
D092785252149,D09278,135,4
D092785252159,D09278,135,4
D092785252171,D09278,135,4
D092785252187,D09278,135,4
D092785256113,D09278,135,4
D092785256182,D09278,135,4
D092785257140,D09278,135,4
D092785257192,D09278,135,4
D092790112112,D09279,56,2
D092790113113,D09279,56,2
D092790115115,D09279,56,2
D092790122122,D09279,56,2
D092790124124,D09279,56,2
D092790126126,D09279,56,2
D092790127127,D09279,56,2
D092790128128,D09279,56,2
D092790130130,D09279,56,2
D092790132132,D09279,56,2
D092790134134,D09279,56,2
D092790135135,D09279,56,2
D092790137137,D09279,56,2
D092795208116,D09279,56,2
D092795208125,D09279,56,2
D093610000000,D09361,147,4
D093620000000,D09362,17,1
D093630000000,D09363,244,6
D093710111111,D09371,131,4
D093710113113,D09371,131,4
D093710118118,D09371,131,4
D093710119119,D09371,131,4
D093710120120,D09371,131,4
D093710121121,D09371,131,4
D093710122122,D09371,131,4
D093710127127,D09371,131,4
D093710129129,D09371,131,4
D093710132132,D09371,131,4
D093710136136,D09371,131,4
D093710144144,D09371,131,4
D093710146146,D09371,131,4
D093710148148,D09371,131,4
D093710150150,D09371,131,4
D093710151151,D09371,131,4
D093710154154,D09371,131,4
D093710156156,D09371,131,4
D093715301123,D09371,131,4
D093715301126,D09371,131,4
D093715302128,D09371,131,4
D093715302135,D09371,131,4
D093715303140,D09371,131,4
D093715303141,D09371,131,4
D093715303157,D09371,131,4
D093715304116,D09371,131,4
D093715304131,D09371,131,4
D093719452452,D09371,131,4
D093719455455,D09371,131,4
D093720112112,D09372,187,5
D093720113113,D09372,187,5
D093720115115,D09372,187,5
D093720116116,D09372,187,5
D093720117117,D09372,187,5
D093720124124,D09372,187,5
D093720126126,D09372,187,5
D093720130130,D09372,187,5
D093720135135,D09372,187,5
D093720137137,D09372,187,5
D093720138138,D09372,187,5
D093720143143,D09372,187,5
D093720144144,D09372,187,5
D093720146146,D09372,187,5
D093720151151,D09372,187,5
D093720153153,D09372,187,5
D093720154154,D09372,187,5
D093720155155,D09372,187,5
D093720157157,D09372,187,5
D093720158158,D09372,187,5
D093720164164,D09372,187,5
D093720168168,D09372,187,5
D093720171171,D09372,187,5
D093720175175,D09372,187,5
D093720177177,D09372,187,5
D093720178178,D09372,187,5
D093725308163,D09372,187,5
D093725308165,D09372,187,5
D093725310147,D09372,187,5
D093725310161,D09372,187,5
D093725312128,D09372,187,5
D093725312174,D09372,187,5
D093725313149,D09372,187,5
D093725313170,D09372,187,5
D093725317167,D09372,187,5
D093725317169,D09372,187,5
D093725318125,D09372,187,5
D093725318142,D09372,187,5
D093725318150,D09372,187,5
D093730112112,D09373,103,3
D093730113113,D09373,103,3
D093730115115,D09373,103,3
D093730119119,D09373,103,3
D093730121121,D09373,103,3
D093730126126,D09373,103,3
D093730134134,D09373,103,3
D093730140140,D09373,103,3
D093730143143,D09373,103,3
D093730146146,D09373,103,3
D093730147147,D09373,103,3
D093730151151,D09373,103,3
D093730155155,D09373,103,3
D093730156156,D09373,103,3
D093730160160,D09373,103,3
D093730167167,D09373,103,3
D093735321114,D09373,103,3
D093735321153,D09373,103,3
D093735321159,D09373,103,3
D093740111111,D09374,210,6
D093740118118,D09374,210,6
D093740121121,D09374,210,6
D093740122122,D09374,210,6
D093740124124,D09374,210,6
D093740133133,D09374,210,6
D093740134134,D09374,210,6
D093740137137,D09374,210,6
D093740139139,D09374,210,6
D093740162162,D09374,210,6
D093740164164,D09374,210,6
D093740165165,D09374,210,6
D093740168168,D09374,210,6
D093745323128,D09374,210,6
D093745323144,D09374,210,6
D093745323150,D09374,210,6
D093745323158,D09374,210,6
D093745323160,D09374,210,6
D093745324148,D09374,210,6
D093745324149,D09374,210,6
D093745324156,D09374,210,6
D093745325119,D09374,210,6
D093745325131,D09374,210,6
D093745325166,D09374,210,6
D093745326129,D09374,210,6
D093745326155,D09374,210,6
D093745326163,D09374,210,6
D093745327117,D09374,210,6
D093745327140,D09374,210,6
D093745327157,D09374,210,6
D093745329127,D09374,210,6
D093745329146,D09374,210,6
D093745329154,D09374,210,6
D093745329170,D09374,210,6
D093745330132,D09374,210,6
D093745330159,D09374,210,6
D093745331123,D09374,210,6
D093745331147,D09374,210,6
D093749451451,D09374,210,6
D093749452452,D09374,210,6
D093749453453,D09374,210,6
D093749458458,D09374,210,6
D093750117117,D09375,49,2
D093750118118,D09375,49,2
D093750119119,D09375,49,2
D093750143143,D09375,49,2
D093750148148,D09375,49,2
D093750161161,D09375,49,2
D093750165165,D09375,49,2
D093750170170,D09375,49,2
D093750174174,D09375,49,2
D093750175175,D09375,49,2
D093750179179,D09375,49,2
D093750180180,D09375,49,2
D093750181181,D09375,49,2
D093750183183,D09375,49,2
D093750190190,D09375,49,2
D093750196196,D09375,49,2
D093750199199,D09375,49,2
D093750204204,D09375,49,2
D093750205205,D09375,49,2
D093750208208,D09375,49,2
D093750209209,D09375,49,2
D093750213213,D09375,49,2
D093755332131,D09375,49,2
D093755332153,D09375,49,2
D093755332156,D09375,49,2
D093755333122,D09375,49,2
D093755333127,D09375,49,2
D093755333162,D09375,49,2
D093755334184,D09375,49,2
D093755334211,D09375,49,2
D093755335114,D09375,49,2
D093755335116,D09375,49,2
D093755335130,D09375,49,2
D093755336120,D09375,49,2
D093755336210,D09375,49,2
D093755337113,D09375,49,2
D093755337182,D09375,49,2
D093755338115,D09375,49,2
D093755338171,D09375,49,2
D093755338191,D09375,49,2
D093755338201,D09375,49,2
D093759451451,D09375,49,2
D093759452452,D09375,49,2
D093759454454,D09375,49,2
D093760116116,D09376,169,5
D093760117117,D09376,169,5
D093760119119,D09376,169,5
D093760125125,D09376,169,5
D093760141141,D09376,169,5
D093760147147,D09376,169,5
D093760149149,D09376,169,5
D093760150150,D09376,169,5
D093760151151,D09376,169,5
D093760159159,D09376,169,5
D093760161161,D09376,169,5
D093760170170,D09376,169,5
D093765339131,D09376,169,5
D093765339148,D09376,169,5
D093765339171,D09376,169,5
D093765339178,D09376,169,5
D093765341112,D09376,169,5
D093765341133,D09376,169,5
D093765341144,D09376,169,5
D093765342162,D09376,169,5
D093765342163,D09376,169,5
D093765342169,D09376,169,5
D093765343153,D09376,169,5
D093765343173,D09376,169,5
D093765344160,D09376,169,5
D093765344167,D09376,169,5
D093765344176,D09376,169,5
D093765345122,D09376,169,5
D093765345146,D09376,169,5
D093765345164,D09376,169,5
D093765345172,D09376,169,5
D093765346168,D09376,169,5
D093765346175,D09376,169,5
D093769453453,D09376,169,5
D093769454454,D09376,169,5
D093769455455,D09376,169,5
D093770112112,D09377,193,5
D093770116116,D09377,193,5
D093770118118,D09377,193,5
D093770119119,D09377,193,5
D093770127127,D09377,193,5
D093770131131,D09377,193,5
D093770133133,D09377,193,5
D093770139139,D09377,193,5
D093770142142,D09377,193,5
D093770146146,D09377,193,5
D093770154154,D09377,193,5
D093770157157,D09377,193,5
D093770158158,D09377,193,5
D093775347137,D09377,193,5
D093775347141,D09377,193,5
D093775347145,D09377,193,5
D093775348128,D09377,193,5
D093775348129,D09377,193,5
D093775349113,D09377,193,5
D093775349115,D09377,193,5
D093775349143,D09377,193,5
D093775349148,D09377,193,5
D093775350132,D09377,193,5
D093775350149,D09377,193,5
D093775351117,D09377,193,5
D093775351159,D09377,193,5
D093779455455,D09377,193,5
D094610000000,D09461,70,2
D094620000000,D09462,116,3
D094630000000,D09463,64,2
D094640000000,D09464,310,8
D094710111111,D09471,120,3
D094710117117,D09471,120,3
D094710119119,D09471,120,3
D094710123123,D09471,120,3
D094710131131,D09471,120,3
D094710137137,D09471,120,3
D094710140140,D09471,120,3
D094710142142,D09471,120,3
D094710145145,D09471,120,3
D094710150150,D09471,120,3
D094710155155,D09471,120,3
D094710159159,D09471,120,3
D094710165165,D09471,120,3
D094710169169,D09471,120,3
D094710172172,D09471,120,3
D094710174174,D09471,120,3
D094710185185,D09471,120,3
D094710195195,D09471,120,3
D094710207207,D09471,120,3
D094710214214,D09471,120,3
D094710220220,D09471,120,3
D094715401115,D09471,120,3
D094715401133,D09471,120,3
D094715401152,D09471,120,3
D094715401175,D09471,120,3
D094715403151,D09471,120,3
D094715403189,D09471,120,3
D094715403209,D09471,120,3
D094715406191,D09471,120,3
D094715406208,D09471,120,3
D094715407122,D09471,120,3
D094715407128,D09471,120,3
D094715408120,D09471,120,3
D094715408186,D09471,120,3
D094715445154,D09471,120,3
D094715445173,D09471,120,3
D094719452452,D09471,120,3
D094719453453,D09471,120,3
D094719454454,D09471,120,3
D094719455455,D09471,120,3
D094719456456,D09471,120,3
D094719457457,D09471,120,3
D094719459459,D09471,120,3
D094719460460,D09471,120,3
D094719461461,D09471,120,3
D094719462462,D09471,120,3
D094720111111,D09472,156,4
D094720116116,D09472,156,4
D094720119119,D09472,156,4
D094720121121,D09472,156,4
D094720131131,D09472,156,4
D094720138138,D09472,156,4
D094720139139,D09472,156,4
D094720143143,D09472,156,4
D094720150150,D09472,156,4
D094720164164,D09472,156,4
D094720175175,D09472,156,4
D094720179179,D09472,156,4
D094720190190,D09472,156,4
D094720197197,D09472,156,4
D094720198198,D09472,156,4
D094725412115,D09472,156,4
D094725412154,D09472,156,4
D094725412176,D09472,156,4
D094725413141,D09472,156,4
D094725413167,D09472,156,4
D094725414140,D09472,156,4
D094725414155,D09472,156,4
D094725414166,D09472,156,4
D094725415133,D09472,156,4
D094725415156,D09472,156,4
D094725415188,D09472,156,4
D094725415199,D09472,156,4
D094725416127,D09472,156,4
D094725416146,D09472,156,4
D094725416180,D09472,156,4
D094725416184,D09472,156,4
D094725417118,D09472,156,4
D094725417177,D09472,156,4
D094729451451,D09472,156,4
D094729453453,D09472,156,4
D094729454454,D09472,156,4
D094729456456,D09472,156,4
D094729457457,D09472,156,4
D094729458458,D09472,156,4
D094729459459,D09472,156,4
D094729460460,D09472,156,4
D094729461461,D09472,156,4
D094729463463,D09472,156,4
D094729464464,D09472,156,4
D094729468468,D09472,156,4
D094729469469,D09472,156,4
D094729470470,D09472,156,4
D094730112112,D09473,170,5
D094730120120,D09473,170,5
D094730121121,D09473,170,5
D094730132132,D09473,170,5
D094730138138,D09473,170,5
D094730141141,D09473,170,5
D094730144144,D09473,170,5
D094730151151,D09473,170,5
D094730158158,D09473,170,5
D094730159159,D09473,170,5
D094730165165,D09473,170,5
D094730166166,D09473,170,5
D094730170170,D09473,170,5
D094730174174,D09473,170,5
D094730175175,D09473,170,5
D094735418134,D09473,170,5
D094735418153,D09473,170,5
D094739452452,D09473,170,5
D094739453453,D09473,170,5
D094739454454,D09473,170,5
D094740123123,D09474,46,2
D094740124124,D09474,46,2
D094740126126,D09474,46,2
D094740129129,D09474,46,2
D094740133133,D09474,46,2
D094740134134,D09474,46,2
D094740135135,D09474,46,2
D094740140140,D09474,46,2
D094740146146,D09474,46,2
D094740154154,D09474,46,2
D094740156156,D09474,46,2
D094740161161,D09474,46,2
